[s]	[mv]	[s]	[mv]	[s]	[mv]	[s]	[mv]	[s]	[mv]		[s]	v	[s]	v	[s]	v	[s]	v	[s]	v
0.4	-60.581	0.4	-60.728	0.4	-57.557	0.4	-58.244	0.4	-60.857											
0.4001	-60.613	0.4001	-60.755	0.4001	-57.685	0.4001	-58.276	0.4001	-60.955											
0.4002	-60.571	0.4002	-60.663	0.4002	-57.616	0.4002	-58.283	0.4002	-60.913											
0.40030000000000004	-60.577	0.40030000000000004	-60.679	0.40030000000000004	-57.622	0.40030000000000004	-58.316	0.40030000000000004	-60.982											
0.40040000000000003	-60.659	0.40040000000000003	-60.561	0.40040000000000003	-57.704	0.40040000000000003	-58.313	0.40040000000000003	-60.919											
0.4005	-60.627	0.4005	-60.686	0.4005	-57.701	0.4005	-58.322	0.4005	-60.893											
0.4006	-60.646	0.4006	-60.64	0.4006	-57.737	0.4006	-58.24	0.4006	-60.893											
0.4007	-60.551	0.4007	-60.61	0.4007	-57.737	0.4007	-58.237	0.4007	-60.853											
0.40080000000000005	-60.518	0.40080000000000005	-60.705	0.40080000000000005	-57.777	0.40080000000000005	-58.155	0.40080000000000005	-60.745											
0.40090000000000003	-60.633	0.40090000000000003	-60.643	0.40090000000000003	-57.839	0.40090000000000003	-58.073	0.40090000000000003	-60.791											
0.401	-60.558	0.401	-60.643	0.401	-57.836	0.401	-58.082	0.401	-60.896											
0.4011	-60.502	0.4011	-60.659	0.4011	-57.839	0.4011	-58.063	0.4011	-60.89											
0.4012	-60.548	0.4012	-60.719	0.4012	-57.829	0.4012	-57.994	0.4012	-60.919											
0.40130000000000005	-60.521	0.40130000000000005	-60.712	0.40130000000000005	-57.813	0.40130000000000005	-58.02	0.40130000000000005	-60.932											
0.40140000000000003	-60.479	0.40140000000000003	-60.692	0.40140000000000003	-57.869	0.40140000000000003	-58.023	0.40140000000000003	-60.936											
0.4015	-60.331	0.4015	-60.686	0.4015	-57.875	0.4015	-57.951	0.4015	-60.899											
0.4016	-60.41	0.4016	-60.719	0.4016	-57.849	0.4016	-57.984	0.4016	-60.886											
0.4017	-60.439	0.4017	-60.604	0.4017	-57.951	0.4017	-57.879	0.4017	-60.922											
0.40180000000000005	-60.396	0.40180000000000005	-60.627	0.40180000000000005	-57.964	0.40180000000000005	-57.872	0.40180000000000005	-60.886											
0.40190000000000003	-60.41	0.40190000000000003	-60.564	0.40190000000000003	-57.918	0.40190000000000003	-57.869	0.40190000000000003	-60.936											
0.402	-60.475	0.402	-60.65	0.402	-57.849	0.402	-57.856	0.402	-60.942											
0.4021	-60.482	0.4021	-60.666	0.4021	-57.875	0.4021	-57.846	0.4021	-60.896											
0.4022	-60.39	0.4022	-60.61	0.4022	-57.813	0.4022	-57.78	0.4022	-60.857											
0.40230000000000005	-60.396	0.40230000000000005	-60.535	0.40230000000000005	-57.839	0.40230000000000005	-57.869	0.40230000000000005	-60.876											
0.40240000000000004	-60.42	0.40240000000000004	-60.617	0.40240000000000004	-57.829	0.40240000000000004	-57.915	0.40240000000000004	-60.87											
0.4025	-60.433	0.4025	-60.646	0.4025	-57.79	0.4025	-57.898	0.4025	-60.824											
0.4026	-60.469	0.4026	-60.63	0.4026	-57.826	0.4026	-57.846	0.4026	-60.758											
0.4027	-60.4	0.4027	-60.692	0.4027	-57.879	0.4027	-57.879	0.4027	-60.87											
0.40280000000000005	-60.321	0.40280000000000005	-60.702	0.40280000000000005	-57.833	0.40280000000000005	-57.889	0.40280000000000005	-60.87											
0.40290000000000004	-60.354	0.40290000000000004	-60.673	0.40290000000000004	-57.816	0.40290000000000004	-57.836	0.40290000000000004	-60.909											
0.403	-60.357	0.403	-60.633	0.403	-57.859	0.403	-57.767	0.403	-60.857											
0.4031	-60.285	0.4031	-60.643	0.4031	-58.01	0.4031	-57.721	0.4031	-60.85											
0.4032	-60.318	0.4032	-60.673	0.4032	-57.944	0.4032	-57.754	0.4032	-60.853											
0.4033	-60.334	0.4033	-60.65	0.4033	-57.902	0.4033	-57.754	0.4033	-60.87											
0.40340000000000004	-60.288	0.40340000000000004	-60.692	0.40340000000000004	-57.918	0.40340000000000004	-57.672	0.40340000000000004	-60.959											
0.4035	-60.304	0.4035	-60.742	0.4035	-58.027	0.4035	-57.734	0.4035	-60.922											
0.4036	-60.373	0.4036	-60.745	0.4036	-58.023	0.4036	-57.635	0.4036	-60.916											
0.4037	-60.373	0.4037	-60.725	0.4037	-57.918	0.4037	-57.583	0.4037	-60.85											
0.4038	-60.324	0.4038	-60.719	0.4038	-57.987	0.4038	-57.672	0.4038	-60.814											
0.40390000000000004	-60.367	0.40390000000000004	-60.794	0.40390000000000004	-58.03	0.40390000000000004	-57.678	0.40390000000000004	-60.909											
0.404	-60.423	0.404	-60.725	0.404	-58.056	0.404	-57.662	0.404	-60.896											
0.4041	-60.396	0.4041	-60.748	0.4041	-58.115	0.4041	-57.616	0.4041	-60.873											
0.4042	-60.449	0.4042	-60.742	0.4042	-58.046	0.4042	-57.573	0.4042	-61.001											
0.4043	-60.443	0.4043	-60.784	0.4043	-58.053	0.4043	-57.593	0.4043	-60.926											
0.40440000000000004	-60.456	0.40440000000000004	-60.811	0.40440000000000004	-58.03	0.40440000000000004	-57.474	0.40440000000000004	-60.932											
0.4045	-60.443	0.4045	-60.876	0.4045	-58.102	0.4045	-57.504	0.4045	-61.037											
0.4046	-60.495	0.4046	-60.863	0.4046	-58.132	0.4046	-57.465	0.4046	-61.005											
0.4047	-60.521	0.4047	-60.86	0.4047	-58.076	0.4047	-57.386	0.4047	-60.929											
0.4048	-60.469	0.4048	-60.903	0.4048	-58.165	0.4048	-57.484	0.4048	-61.064											
0.40490000000000004	-60.551	0.40490000000000004	-60.834	0.40490000000000004	-58.013	0.40490000000000004	-57.435	0.40490000000000004	-61.021											
0.405	-60.498	0.405	-60.936	0.405	-57.967	0.405	-57.366	0.405	-60.995											
0.4051	-60.627	0.4051	-60.913	0.4051	-58.105	0.4051	-57.376	0.4051	-61.057											
0.4052	-60.663	0.4052	-60.899	0.4052	-57.958	0.4052	-57.369	0.4052	-61.041											
0.4053	-60.646	0.4053	-60.939	0.4053	-57.948	0.4053	-57.372	0.4053	-61.09											
0.40540000000000004	-60.679	0.40540000000000004	-60.942	0.40540000000000004	-57.895	0.40540000000000004	-57.28	0.40540000000000004	-61.044											
0.4055	-60.62	0.4055	-60.959	0.4055	-57.967	0.4055	-57.215	0.4055	-61.037											
0.4056	-60.6	0.4056	-61.021	0.4056	-57.994	0.4056	-57.349	0.4056	-61.037											
0.4057	-60.719	0.4057	-60.955	0.4057	-57.898	0.4057	-57.307	0.4057	-61.083											
0.4058	-60.742	0.4058	-60.982	0.4058	-57.869	0.4058	-57.297	0.4058	-61.07											
0.40590000000000004	-60.748	0.40590000000000004	-60.965	0.40590000000000004	-57.813	0.40590000000000004	-57.234	0.40590000000000004	-61.074											
0.406	-60.784	0.406	-60.988	0.406	-57.944	0.406	-57.221	0.406	-61.097											
0.4061	-60.696	0.4061	-61.037	0.4061	-57.81	0.4061	-57.208	0.4061	-61.09											
0.4062	-60.686	0.4062	-60.988	0.4062	-57.859	0.4062	-57.195	0.4062	-61.294											
0.4063	-60.732	0.4063	-60.995	0.4063	-57.806	0.4063	-57.116	0.4063	-61.202											
0.40640000000000004	-60.728	0.40640000000000004	-61.024	0.40640000000000004	-57.797	0.40640000000000004	-57.218	0.40640000000000004	-61.172											
0.40650000000000003	-60.705	0.40650000000000003	-61.021	0.40650000000000003	-57.8	0.40650000000000003	-57.192	0.40650000000000003	-61.304											
0.4066	-60.679	0.4066	-60.929	0.4066	-57.793	0.4066	-57.225	0.4066	-61.225											
0.4067	-60.715	0.4067	-61.011	0.4067	-57.701	0.4067	-57.198	0.4067	-61.205											
0.4068	-60.725	0.4068	-60.998	0.4068	-57.724	0.4068	-57.165	0.4068	-61.215											
0.40690000000000004	-60.676	0.40690000000000004	-60.906	0.40690000000000004	-57.691	0.40690000000000004	-57.185	0.40690000000000004	-61.136											
0.40700000000000003	-60.663	0.40700000000000003	-60.988	0.40700000000000003	-57.626	0.40700000000000003	-57.202	0.40700000000000003	-61.074											
0.4071	-60.663	0.4071	-61.018	0.4071	-57.599	0.4071	-57.218	0.4071	-61.097											
0.4072	-60.814	0.4072	-60.975	0.4072	-57.603	0.4072	-57.083	0.4072	-61.146											
0.4073	-60.722	0.4073	-60.939	0.4073	-57.583	0.4073	-57.185	0.4073	-61.195											
0.40740000000000004	-60.617	0.40740000000000004	-60.982	0.40740000000000004	-57.612	0.40740000000000004	-57.165	0.40740000000000004	-61.189											
0.40750000000000003	-60.643	0.40750000000000003	-61.047	0.40750000000000003	-57.622	0.40750000000000003	-57.07	0.40750000000000003	-61.083											
0.4076	-60.699	0.4076	-61.074	0.4076	-57.438	0.4076	-57.004	0.4076	-61.077											
0.4077	-60.604	0.4077	-61.087	0.4077	-57.432	0.4077	-57.057	0.4077	-61.087											
0.4078	-60.594	0.4078	-61.044	0.4078	-57.366	0.4078	-57.083	0.4078	-61.129											
0.40790000000000004	-60.64	0.40790000000000004	-61.044	0.40790000000000004	-57.369	0.40790000000000004	-57.047	0.40790000000000004	-61.097											
0.40800000000000003	-60.801	0.40800000000000003	-61.11	0.40800000000000003	-57.399	0.40800000000000003	-56.922	0.40800000000000003	-61.116											
0.4081	-60.728	0.4081	-61.09	0.4081	-57.389	0.4081	-56.856	0.4081	-61.185											
0.4082	-60.755	0.4082	-61.176	0.4082	-57.303	0.4082	-56.837	0.4082	-61.139											
0.4083	-60.761	0.4083	-61.166	0.4083	-57.267	0.4083	-56.873	0.4083	-61.106											
0.40840000000000004	-60.804	0.40840000000000004	-61.172	0.40840000000000004	-57.264	0.40840000000000004	-56.787	0.40840000000000004	-61.126											
0.40850000000000003	-60.699	0.40850000000000003	-61.143	0.40850000000000003	-57.248	0.40850000000000003	-56.751	0.40850000000000003	-61.126											
0.4086	-60.761	0.4086	-61.077	0.4086	-57.11	0.4086	-56.768	0.4086	-61.083											
0.4087	-60.709	0.4087	-61.129	0.4087	-57.09	0.4087	-56.709	0.4087	-61.139											
0.4088	-60.788	0.4088	-61.153	0.4088	-57.172	0.4088	-56.682	0.4088	-61.212											
0.40890000000000004	-60.837	0.40890000000000004	-61.195	0.40890000000000004	-57.123	0.40890000000000004	-56.771	0.40890000000000004	-61.169											
0.40900000000000003	-60.781	0.40900000000000003	-61.166	0.40900000000000003	-57.162	0.40900000000000003	-56.659	0.40900000000000003	-61.208											
0.4091	-60.775	0.4091	-61.172	0.4091	-57.096	0.4091	-56.768	0.4091	-61.195											
0.4092	-60.798	0.4092	-61.182	0.4092	-57.087	0.4092	-56.738	0.4092	-61.222											
0.4093	-60.932	0.4093	-61.189	0.4093	-57.156	0.4093	-56.718	0.4093	-61.208											
0.40940000000000004	-60.968	0.40940000000000004	-61.149	0.40940000000000004	-57.103	0.40940000000000004	-56.745	0.40940000000000004	-61.248											
0.40950000000000003	-60.913	0.40950000000000003	-61.248	0.40950000000000003	-57.165	0.40950000000000003	-56.745	0.40950000000000003	-61.248											
0.4096	-60.919	0.4096	-61.327	0.4096	-57.123	0.4096	-56.774	0.4096	-61.189											
0.4097	-60.929	0.4097	-61.182	0.4097	-57.113	0.4097	-56.771	0.4097	-61.208											
0.4098	-60.916	0.4098	-61.409	0.4098	-57.142	0.4098	-56.695	0.4098	-61.238											
0.40990000000000004	-60.88	0.40990000000000004	-61.425	0.40990000000000004	-57.1	0.40990000000000004	-56.768	0.40990000000000004	-61.333											
0.41000000000000003	-60.942	0.41000000000000003	-61.34	0.41000000000000003	-57.05	0.41000000000000003	-56.689	0.41000000000000003	-61.156											
0.4101	-60.827	0.4101	-61.333	0.4101	-57.08	0.4101	-56.686	0.4101	-61.258											
0.4102	-60.837	0.4102	-61.291	0.4102	-57.156	0.4102	-56.646	0.4102	-61.235											
0.4103	-60.883	0.4103	-61.412	0.4103	-57.093	0.4103	-56.689	0.4103	-61.271											
0.41040000000000004	-60.834	0.41040000000000004	-61.307	0.41040000000000004	-57.077	0.41040000000000004	-56.692	0.41040000000000004	-61.248											
0.41050000000000003	-60.873	0.41050000000000003	-61.386	0.41050000000000003	-56.968	0.41050000000000003	-56.705	0.41050000000000003	-61.169											
0.4106	-60.817	0.4106	-61.402	0.4106	-57.077	0.4106	-56.623	0.4106	-61.156											
0.4107	-60.794	0.4107	-61.35	0.4107	-57.014	0.4107	-56.738	0.4107	-61.215											
0.4108	-60.834	0.4108	-61.366	0.4108	-57.001	0.4108	-56.64	0.4108	-61.116											
0.41090000000000004	-60.847	0.41090000000000004	-61.241	0.41090000000000004	-57.041	0.41090000000000004	-56.679	0.41090000000000004	-61.087											
0.41100000000000003	-60.919	0.41100000000000003	-61.291	0.41100000000000003	-57.011	0.41100000000000003	-56.649	0.41100000000000003	-61.139											
0.4111	-60.853	0.4111	-61.238	0.4111	-57.083	0.4111	-56.626	0.4111	-61.106											
0.4112	-60.903	0.4112	-61.261	0.4112	-57.034	0.4112	-56.646	0.4112	-61.116											
0.4113	-60.834	0.4113	-61.284	0.4113	-57.057	0.4113	-56.61	0.4113	-61.153											
0.41140000000000004	-60.85	0.41140000000000004	-61.333	0.41140000000000004	-57.067	0.41140000000000004	-56.728	0.41140000000000004	-61.103											
0.41150000000000003	-60.922	0.41150000000000003	-61.337	0.41150000000000003	-57.221	0.41150000000000003	-56.712	0.41150000000000003	-61.074											
0.4116	-60.959	0.4116	-61.212	0.4116	-57.126	0.4116	-56.626	0.4116	-61.051											
0.4117	-60.932	0.4117	-61.215	0.4117	-57.133	0.4117	-56.676	0.4117	-61.133											
0.4118	-60.965	0.4118	-61.3	0.4118	-57.123	0.4118	-56.6	0.4118	-61.146											
0.41190000000000004	-61.005	0.41190000000000004	-61.314	0.41190000000000004	-57.103	0.41190000000000004	-56.597	0.41190000000000004	-61.129											
0.41200000000000003	-61.008	0.41200000000000003	-61.245	0.41200000000000003	-57.09	0.41200000000000003	-56.538	0.41200000000000003	-61.133											
0.4121	-61.011	0.4121	-61.297	0.4121	-57.096	0.4121	-56.538	0.4121	-61.09											
0.4122	-61.001	0.4122	-61.34	0.4122	-57.09	0.4122	-56.653	0.4122	-61.021											
0.4123	-61.041	0.4123	-61.314	0.4123	-57.172	0.4123	-56.64	0.4123	-61.074											
0.41240000000000004	-61.021	0.41240000000000004	-61.356	0.41240000000000004	-57.116	0.41240000000000004	-56.646	0.41240000000000004	-60.949											
0.41250000000000003	-61.07	0.41250000000000003	-61.415	0.41250000000000003	-57.195	0.41250000000000003	-56.623	0.41250000000000003	-60.988											
0.4126	-61.034	0.4126	-61.471	0.4126	-57.267	0.4126	-56.613	0.4126	-61.041											
0.4127	-60.998	0.4127	-61.59	0.4127	-57.294	0.4127	-56.616	0.4127	-61.001											
0.4128	-61.018	0.4128	-61.514	0.4128	-57.353	0.4128	-56.643	0.4128	-61.018											
0.41290000000000004	-61.021	0.41290000000000004	-61.55	0.41290000000000004	-57.33	0.41290000000000004	-56.659	0.41290000000000004	-60.965											
0.41300000000000003	-60.949	0.41300000000000003	-61.672	0.41300000000000003	-57.297	0.41300000000000003	-56.692	0.41300000000000003	-61.047											
0.4131	-60.991	0.4131	-61.606	0.4131	-57.313	0.4131	-56.626	0.4131	-61.008											
0.4132	-60.86	0.4132	-61.688	0.4132	-57.349	0.4132	-56.613	0.4132	-61.051											
0.4133	-60.916	0.4133	-61.688	0.4133	-57.287	0.4133	-56.597	0.4133	-61.024											
0.41340000000000005	-60.965	0.41340000000000005	-61.724	0.41340000000000005	-57.323	0.41340000000000005	-56.626	0.41340000000000005	-61.103											
0.41350000000000003	-60.876	0.41350000000000003	-61.803	0.41350000000000003	-57.409	0.41350000000000003	-56.61	0.41350000000000003	-60.995											
0.4136	-60.991	0.4136	-61.83	0.4136	-57.425	0.4136	-56.478	0.4136	-60.959											
0.4137	-60.982	0.4137	-61.862	0.4137	-57.435	0.4137	-56.423	0.4137	-61.067											
0.4138	-60.936	0.4138	-61.968	0.4138	-57.415	0.4138	-56.419	0.4138	-61.057											
0.41390000000000005	-60.945	0.41390000000000005	-61.935	0.41390000000000005	-57.432	0.41390000000000005	-56.354	0.41390000000000005	-60.975											
0.41400000000000003	-60.991	0.41400000000000003	-61.971	0.41400000000000003	-57.422	0.41400000000000003	-56.367	0.41400000000000003	-61.106											
0.4141	-60.982	0.4141	-62.089	0.4141	-57.432	0.4141	-56.383	0.4141	-60.965											
0.4142	-60.926	0.4142	-62.148	0.4142	-57.471	0.4142	-56.436	0.4142	-61.06											
0.4143	-60.909	0.4143	-62.237	0.4143	-57.507	0.4143	-56.396	0.4143	-61.028											
0.41440000000000005	-60.965	0.41440000000000005	-62.257	0.41440000000000005	-57.438	0.41440000000000005	-56.367	0.41440000000000005	-61.014											
0.41450000000000004	-61.001	0.41450000000000004	-62.346	0.41450000000000004	-57.474	0.41450000000000004	-56.34	0.41450000000000004	-60.955											
0.4146	-61.001	0.4146	-62.375	0.4146	-57.448	0.4146	-56.212	0.4146	-60.922											
0.4147	-61.054	0.4147	-62.346	0.4147	-57.481	0.4147	-56.275	0.4147	-61.06											
0.4148	-61.008	0.4148	-62.503	0.4148	-57.57	0.4148	-56.232	0.4148	-61.008											
0.41490000000000005	-61.034	0.41490000000000005	-62.428	0.41490000000000005	-57.527	0.41490000000000005	-56.219	0.41490000000000005	-61.001											
0.41500000000000004	-61.12	0.41500000000000004	-62.451	0.41500000000000004	-57.563	0.41500000000000004	-56.107	0.41500000000000004	-61.031											
0.4151	-61.057	0.4151	-62.553	0.4151	-57.612	0.4151	-56.074	0.4151	-61.008											
0.4152	-61.064	0.4152	-62.497	0.4152	-57.527	0.4152	-56.117	0.4152	-61.08											
0.4153	-61.057	0.4153	-62.595	0.4153	-57.553	0.4153	-56.084	0.4153	-61.051											
0.41540000000000005	-61.054	0.41540000000000005	-62.602	0.41540000000000005	-57.52	0.41540000000000005	-56.13	0.41540000000000005	-61.037											
0.41550000000000004	-61.097	0.41550000000000004	-62.618	0.41550000000000004	-57.488	0.41550000000000004	-56.054	0.41550000000000004	-61.057											
0.4156	-61.083	0.4156	-62.609	0.4156	-57.55	0.4156	-56.133	0.4156	-61.11											
0.4157	-61.041	0.4157	-62.694	0.4157	-57.501	0.4157	-56.173	0.4157	-61.08											
0.4158	-61.057	0.4158	-62.638	0.4158	-57.507	0.4158	-56.081	0.4158	-61.172											
0.41590000000000005	-61.067	0.41590000000000005	-62.671	0.41590000000000005	-57.494	0.41590000000000005	-56.097	0.41590000000000005	-61.162											
0.41600000000000004	-60.962	0.41600000000000004	-62.717	0.41600000000000004	-57.419	0.41600000000000004	-56.11	0.41600000000000004	-61.146											
0.4161	-61.077	0.4161	-62.688	0.4161	-57.52	0.4161	-56.081	0.4161	-61.169											
0.4162	-61.037	0.4162	-62.724	0.4162	-57.54	0.4162	-56.031	0.4162	-61.189											
0.4163	-61.097	0.4163	-62.806	0.4163	-57.461	0.4163	-56.018	0.4163	-61.294											
0.4164	-61.185	0.4164	-62.822	0.4164	-57.501	0.4164	-56.13	0.4164	-61.304											
0.41650000000000004	-61.248	0.41650000000000004	-62.704	0.41650000000000004	-57.491	0.41650000000000004	-56.107	0.41650000000000004	-61.281											
0.4166	-61.323	0.4166	-62.714	0.4166	-57.445	0.4166	-56.087	0.4166	-61.34											
0.4167	-61.343	0.4167	-62.724	0.4167	-57.481	0.4167	-56.1	0.4167	-61.274											
0.4168	-61.33	0.4168	-62.681	0.4168	-57.366	0.4168	-56.015	0.4168	-61.376											
0.4169	-61.363	0.4169	-62.753	0.4169	-57.379	0.4169	-56.061	0.4169	-61.314											
0.41700000000000004	-61.307	0.41700000000000004	-62.747	0.41700000000000004	-57.353	0.41700000000000004	-56.107	0.41700000000000004	-61.406											
0.4171	-61.343	0.4171	-62.789	0.4171	-57.353	0.4171	-56.143	0.4171	-61.34											
0.4172	-61.268	0.4172	-62.77	0.4172	-57.392	0.4172	-56.127	0.4172	-61.392											
0.4173	-61.392	0.4173	-62.737	0.4173	-57.277	0.4173	-56.183	0.4173	-61.448											
0.4174	-61.369	0.4174	-62.711	0.4174	-57.284	0.4174	-56.153	0.4174	-61.452											
0.41750000000000004	-61.478	0.41750000000000004	-62.766	0.41750000000000004	-57.3	0.41750000000000004	-56.123	0.41750000000000004	-61.458											
0.4176	-61.504	0.4176	-62.73	0.4176	-57.274	0.4176	-56.15	0.4176	-61.511											
0.4177	-61.475	0.4177	-62.803	0.4177	-57.205	0.4177	-56.16	0.4177	-61.438											
